t,x,v,a,id,lane,oldLane,pos,event
0,0,0,0,0,0,-1,1000,lane info
0,0,0,0,0,1,-1,1000,lane info
0,0,0,0,0,2,-1,1000,lane info
0,0,0,0,0,3,-1,1000,lane info
0,0,0,0,0,4,-1,1000,lane info
0,0,0,0,0,5,-1,1000,lane info
0,0,0,0,0,6,-1,1000,lane info
0,0,0,0,0,7,-1,1000,lane info
0,0,0,0,0,8,-1,300,lane info
8.166970601809496,0,20,0,18,-1,-1,0,start
8.166970601809496,0,20,0,18,5,-1,0,enter lane
8.215416036524708,0,20,0,10,-1,-1,0,start
8.215416036524708,0,20,0,10,2,-1,0,enter lane
9,16.66,20.005146183590288,0.012355346885637407,18,5,-1,16.66,timer
9,15.69,20.004549677817348,0.011597682412974382,10,2,-1,15.69,timer
9,15.69,20.004549677817348,0.011597682412974382,10,2,-1,15.69,change slow
9,15.69,20.004549677817348,0.011597682412974382,10,0,2,15.69,enter lane 0
10,36.67,20.024917443355157,0.02718717264409867,18,5,-1,36.67,timer
10,36.19,21.004549677817348,1,10,0,2,36.19,timer
10.64664553429528,0,20,0,0,-1,-1,0,start
10.64664553429528,0,20,0,0,0,-1,0,enter lane
11,56.71,20.059520528878487,0.04201899840255993,18,5,-1,56.71,timer
11,57.69,22.004549677817344,1.0,10,0,2,57.69,timer
11,7.07,20.00166175062518,0.009405573080067918,0,0,-1,7.07,timer
12,80.19,23.004549677817344,1.0,10,0,2,80.19,leave lane 2
12,80.19,23.004549677817344,0,10,0,-1,80.19,done change slow
12,76.79,20.10895544016028,0.05685082416102119,18,5,-1,76.79,timer
12,80.19,23.004549677817344,0,10,0,-1,80.19,timer
12,27.08,20.02437630094048,0.03602352755054475,0,0,-1,27.08,timer
12,76.79,20.10895544016028,0.05685082416102119,18,5,-1,76.79,change slow
12,76.79,20.10895544016028,0.05685082416102119,18,2,5,76.79,enter lane 2
13,97.4,21.10895544016028,1,18,2,5,97.4,timer
13,103.2,23.011747899819248,0.014396444003805535,10,0,-1,103.2,timer
13,47.13,20.073708805726262,0.06264148202102159,0,0,-1,47.13,timer
14,119.01,22.10895544016028,1,18,2,5,119.01,timer
14,126.22,23.033342565824956,0.02879288800761107,10,0,-1,126.22,timer
14,67.24,20.14965926498252,0.08925943649149842,0,0,-1,67.24,timer
15,141.62,23.10895544016028,1,18,2,5,141.62,leave lane 5
15,141.62,23.10895544016028,0,18,2,-1,141.62,done change slow
15,141.62,23.10895544016028,0,18,2,-1,141.62,timer
15,149.27,23.06933367583447,0.04318933201141661,10,0,-1,149.27,timer
15,87.44,20.252227678709257,0.11587739096197526,0,0,-1,87.44,timer
16,164.73,23.113896551283133,0.009882222245708252,18,2,-1,164.73,timer
16,172.36,23.11972122984779,0.05758577601522214,10,0,-1,172.36,timer
16,107.75,20.38141404690647,0.1424953454324521,0,0,-1,107.75,timer
17,187.85,23.128719884651694,0.019764444491416504,18,2,-1,187.85,timer
17,195.51,23.184505227864918,0.07198222001902768,10,0,-1,195.51,timer
17,128.21,20.53721836957416,0.16911329990292892,0,0,-1,128.21,timer
17.58388685831814,0,20,0,19,-1,-1,0,start
17.58388685831814,0,20,0,19,5,-1,0,enter lane
18,210.99,23.153425440265966,0.029646666737124756,18,2,-1,210.99,timer
18,218.73,23.26368566988585,0.08637866402283322,10,0,-1,218.73,timer
18,148.84,20.719640646712325,0.19573125437340574,0,0,-1,148.84,timer
18,8.32,20.00168999560891,0.00812276969709778,19,5,-1,8.32,timer
18.653456497586028,0,20,0,11,-1,-1,0,start
18.653456497586028,0,20,0,11,2,-1,0,enter lane
19,234.16,23.188013218125946,0.03952888898283301,18,2,-1,234.16,timer
19,242.04,23.357262555910587,0.10077510802663875,10,0,-1,242.04,timer
19,169.66,20.921523193612597,0.2028288130650335,0,0,-1,169.66,timer
19,28.33,20.019573055096746,0.027643349278571535,19,5,-1,28.33,timer
19,6.93,20.000740371612064,0.004272892764721717,11,2,-1,6.93,timer
20,257.37,23.232483218231632,0.04941111122854126,18,2,-1,257.37,timer
20,265.45,23.46523588593913,0.11517155203044428,10,0,-1,265.45,timer
20,190.68,21.12435200667763,0.2028288130650335,0,0,-1,190.68,timer
20,48.37,20.056976694166053,0.04716392886004529,19,5,-1,48.37,timer
20,26.93,20.01117828079602,0.01660292560318892,11,2,-1,26.93,timer
21,280.63,23.286835440583026,0.05929333347424952,18,2,-1,280.63,timer
21,288.97,23.587224874027577,0.12625681391337457,10,0,-1,288.97,timer
21,211.91,21.32718081974266,0.2028288130650335,0,0,-1,211.91,timer
21,68.45,20.113900912816835,0.06668450844151905,19,5,-1,68.45,timer
21,46.95,20.033946222818443,0.028932958441656123,11,2,-1,46.95,timer
22,303.95,23.35106988518013,0.06917555571995777,18,2,-1,303.95,timer
22,312.62,23.713481687940952,0.12625681391337457,10,0,-1,312.62,timer
22,233.34,21.530009632807694,0.2028288130650335,0,0,-1,233.34,timer
22,88.6,20.19034571104909,0.0862050880229928,19,5,-1,88.6,timer
22,67.0,20.069044197679336,0.041262991280123326,11,2,-1,67.0,timer
22.80618482505311,0,20,0,1,-1,-1,0,start
22.80618482505311,0,20,0,1,0,-1,0,enter lane
23,327.34,23.425186552022943,0.07905777796566603,18,2,-1,327.34,timer
23,336.4,23.839738501854328,0.12625681391337457,10,0,-1,336.4,timer
23,254.97,21.73283844587273,0.2028288130650335,0,0,-1,254.97,timer
23,108.84,20.28631108886282,0.10572566760446656,19,5,-1,108.84,timer
23,87.09,20.116472205378695,0.05359302411859053,11,2,-1,87.09,timer
23,3.88,20.000289518953007,0.0029875777589288906,1,0,-1,3.88,timer
24,350.81,23.509185441111462,0.08894000021137428,18,2,-1,350.81,timer
24,360.3,23.965995315767703,0.12625681391337457,10,0,-1,360.3,timer
24,276.8,21.935667258937762,0.2028288130650335,0,0,-1,276.8,timer
24,129.18,20.401797046258025,0.1252462471859403,19,5,-1,129.18,timer
24,107.24,20.17623024591652,0.06592305695705773,11,2,-1,107.24,timer
24,23.88,20.01098438217023,0.01840214867551236,1,0,-1,23.88,timer
25,374.37,23.60306655244569,0.09882222245708254,18,2,-1,374.37,timer
25,384.33,24.09225212968108,0.12625681391337457,10,0,-1,384.33,timer
25,298.84,22.138496072002795,0.2028288130650335,0,0,-1,298.84,timer
25,149.65,20.536803583234704,0.14476682676741404,19,5,-1,149.65,timer
25,127.45,20.248318319292814,0.07825308979552494,11,2,-1,127.45,timer
25,43.9,20.037093816304033,0.03381671959209583,1,0,-1,43.9,timer
25,149.65,20.536803583234704,0.14476682676741404,19,5,-1,149.65,change slow
25,149.65,20.536803583234704,0.14476682676741404,19,2,5,149.65,enter lane 2
26,398.02,23.70611638957949,0.10494920024942164,18,2,-1,398.02,timer
26,408.49,24.218508943594454,0.12625681391337457,10,0,-1,408.49,timer
26,321.08,22.341324885067827,0.2028288130650335,0,0,-1,321.08,timer
26,170.69,21.536803583234704,1,19,2,5,170.69,timer
26,147.74,20.332736425507573,0.09058312263399214,11,2,-1,147.74,timer
26,63.96,20.07861782135442,0.049231290508679304,1,0,-1,63.96,timer
27,421.78,23.81106558982891,0.10494920024942164,18,2,-1,421.78,timer
27,432.77,24.34476575750783,0.12625681391337457,10,0,-1,432.77,timer
27,343.52,22.54415369813286,0.2028288130650335,0,0,-1,343.52,timer
27,192.73,22.536803583234704,1,19,2,5,192.73,timer
27,168.12,20.4294845645608,0.10291315547245934,11,2,-1,168.12,timer
27,84.07,20.13555639732139,0.06464586142526277,1,0,-1,84.07,timer
28,215.77,23.536803583234704,1,19,2,5,215.77,leave lane 5
28,215.77,23.536803583234704,0,19,2,-1,215.77,done change slow
28,445.64,23.916014790078332,0.10494920024942164,18,2,-1,445.64,timer
28,457.18,24.471022571421205,0.12625681391337457,10,0,-1,457.18,timer
28,366.17,22.746982511197892,0.2028288130650335,0,0,-1,366.17,timer
28,215.77,23.536803583234704,0,19,2,-1,215.77,timer
28,188.6,20.538562736452494,0.11524318831092654,11,2,-1,188.6,timer
28,104.24,20.207909544204945,0.08006043234184623,1,0,-1,104.24,timer
28.418605490586636,0,20,0,20,-1,-1,0,start
28.418605490586636,0,20,0,20,5,-1,0,enter lane
29,469.61,24.020963990327754,0.10494920024942164,18,2,-1,469.61,timer
29,481.71,24.59727938533458,0.12625681391337457,10,0,-1,481.71,timer
29,389.02,22.949811324262924,0.2028288130650335,0,0,-1,389.02,timer
29,239.31,23.541116884239315,0.00862660200922459,19,2,-1,239.31,timer
29,209.2,20.659970941182657,0.12757322114939376,11,2,-1,209.2,timer
29,124.49,20.295677262005082,0.0954750032584297,1,0,-1,124.49,timer
29,11.63,20.00202911644462,0.006980170647529278,20,5,-1,11.63,timer
30,493.68,24.125913190577176,0.10494920024942164,18,2,-1,493.68,timer
30,506.37,24.723536199247956,0.12625681391337457,10,0,-1,506.37,timer
30,412.07,23.152640137327957,0.2028288130650335,0,0,-1,412.07,timer
30,262.86,23.554056787253153,0.01725320401844918,19,2,-1,262.86,timer
30,229.92,20.793704835142602,0.13957597173144876,11,2,-1,229.92,timer
30,144.84,20.398859550721802,0.11088957417501316,1,0,-1,144.84,timer
30,31.64,20.015012242516146,0.018986081495521934,20,5,-1,31.64,timer
30.776782071968135,0,20,0,12,-1,-1,0,start
30.776782071968135,0,20,0,12,2,-1,0,enter lane
31,517.86,24.230862390826594,0.10494920024942164,18,2,-1,517.86,timer
31,531.16,24.84979301316133,0.12625681391337457,10,0,-1,531.16,timer
31,435.32,23.35546895039299,0.2028288130650335,0,0,-1,435.32,timer
31,286.42,23.575623292276212,0.02587980602767377,19,2,-1,286.42,timer
31,250.78,20.93328080687405,0.13957597173144876,11,2,-1,250.78,timer
31,165.3,20.517456410355106,0.12630414509159663,1,0,-1,165.3,timer
31,51.67,20.040001279435664,0.030991992343514588,20,5,-1,51.67,timer
31,4.46,20.00036905653353,0.003306692583174671,12,2,-1,4.46,timer
32,542.14,24.335811591076016,0.10494920024942164,18,2,-1,542.14,timer
32,556.07,24.976049827074707,0.12625681391337457,10,0,-1,556.07,timer
32,458.78,23.55829776345802,0.2028288130650335,0,0,-1,458.78,timer
32,310.01,23.605816399308498,0.03450640803689836,19,2,-1,310.01,timer
32,271.78,21.072856778605498,0.13957597173144876,11,2,-1,271.78,timer
32,185.88,20.651467840904992,0.1417187160081801,1,0,-1,185.88,timer
32,71.73,20.076996227203175,0.042997903191507245,20,5,-1,71.73,timer
32,24.46,20.011082619640792,0.01812043363135175,12,2,-1,24.46,timer
33,566.53,24.440760791325438,0.10494920024942164,18,2,-1,566.53,timer
33,581.11,25.102306640988083,0.12625681391337457,10,0,-1,581.11,timer
33,482.44,23.761126576523054,0.2028288130650335,0,0,-1,482.44,timer
33,333.63,23.644636108350007,0.04313301004612295,19,2,-1,333.63,timer
33,292.92,21.212432750336948,0.13957597173144876,11,2,-1,292.92,timer
33,206.6,20.80050775952878,0.1536832720383372,1,0,-1,206.6,timer
33,91.83,20.12599708581868,0.0550038140394999,20,5,-1,91.83,timer
33,44.48,20.036609923796235,0.03293417467952883,12,2,-1,44.48,timer
34,591.02,24.54570999157486,0.10494920024942164,18,2,-1,591.02,timer
34,606.28,25.228563454901458,0.12625681391337457,10,0,-1,606.28,timer
34,506.3,23.963955389588087,0.2028288130650335,0,0,-1,506.3,timer
34,357.3,23.69208241940074,0.05175961205534754,19,2,-1,357.3,timer
34,314.2,21.352008722068398,0.13957597173144876,11,2,-1,314.2,timer
34,227.48,20.954191031567117,0.1536832720383372,1,0,-1,227.48,timer
34,111.99,20.18700385528217,0.06700972488749256,20,5,-1,111.99,timer
34,64.54,20.076950968999853,0.04774791572770591,12,2,-1,64.54,timer
34.987099726642214,0,20,0,2,-1,-1,0,start
34.987099726642214,0,20,0,2,0,-1,0,enter lane
35,615.62,24.650659191824282,0.10494920024942164,18,2,-1,615.62,timer
35,631.57,25.354820268814834,0.12625681391337457,10,0,-1,631.57,timer
35,530.36,24.16678420265312,0.2028288130650335,0,0,-1,530.36,timer
35,381.02,23.7481553324607,0.06038621406457213,19,2,-1,381.02,timer
35,335.62,21.491584693799847,0.13957597173144876,11,2,-1,335.62,timer
35,248.51,21.107874303605456,0.1536832720383372,1,0,-1,248.51,timer
35,132.21,20.260016535593657,0.07901563573548522,20,5,-1,132.21,timer
35,84.64,20.132105755251647,0.06256165677588299,12,2,-1,84.64,timer
35,0.26,20.00000115332343,0.00017880604533492426,2,0,-1,0.26,timer
36,640.32,24.755608392073704,0.10494920024942164,18,2,-1,640.32,timer
36,656.99,25.48107708272821,0.12625681391337457,10,0,-1,656.99,timer
36,554.63,24.36961301571815,0.2028288130650335,0,0,-1,554.63,timer
36,404.8,23.812854847529884,0.06901281607379672,19,2,-1,404.8,timer
36,357.18,21.631160665531297,0.13957597173144876,11,2,-1,357.18,timer
36,269.69,21.261557575643792,0.1536832720383372,1,0,-1,269.69,timer
36,152.51,20.345035126753135,0.09102154658347787,20,5,-1,152.51,timer
36,104.81,20.20207428255162,0.07737539782406007,12,2,-1,104.81,timer
36,20.26,20.007110279385085,0.014039446077974303,2,0,-1,20.26,timer
36.725982698403506,0,20,0,21,-1,-1,0,start
36.725982698403506,0,20,0,21,5,-1,0,enter lane
37,665.13,24.860557592323126,0.10494920024942164,18,2,-1,665.13,timer
37,682.53,25.607333896641585,0.12625681391337457,10,0,-1,682.53,timer
37,579.1,24.572441828783184,0.2028288130650335,0,0,-1,579.1,timer
37,428.65,23.886180964608293,0.07763941808302131,19,2,-1,428.65,timer
37,378.88,21.770736637262747,0.13957597173144876,11,2,-1,378.88,timer
37,291.03,21.415240847682128,0.1536832720383372,1,0,-1,291.03,timer
37,172.9,20.442059628760607,0.10302745743147053,20,5,-1,172.9,timer
37,125.05,20.28685655089977,0.09218913887223715,12,2,-1,125.05,timer
37,40.28,20.028080045479378,0.027900086110613682,2,0,-1,40.28,timer
37,5.48,20.00049890616879,0.0036414209313388917,21,5,-1,5.48,timer
38,690.04,24.965506792572548,0.10494920024942164,18,2,-1,690.04,timer
38,708.2,25.73359071055496,0.12625681391337457,10,0,-1,708.2,timer
38,603.77,24.775270641848216,0.2028288130650335,0,0,-1,603.77,timer
38,452.58,23.968133683695925,0.0862660200922459,19,2,-1,452.58,timer
38,400.72,21.910312608994197,0.13957597173144876,11,2,-1,400.72,timer
38,312.52,21.568924119720464,0.1536832720383372,1,0,-1,312.52,timer
38,193.4,20.55109004161607,0.11503336827946319,20,5,-1,193.4,timer
38,145.39,20.386452560296096,0.10700287992041423,12,2,-1,145.39,timer
38,60.32,20.06291045160631,0.04176072614325306,2,0,-1,60.32,timer
38,25.48,20.01078483624266,0.016930439216399914,21,5,-1,25.48,timer
39,715.06,25.07045599282197,0.10494920024942164,18,2,-1,715.06,timer
39,734.0,25.859847524468336,0.12625681391337457,10,0,-1,734.0,timer
39,628.65,24.97809945491325,0.2028288130650335,0,0,-1,628.65,timer
39,476.59,24.058713004792782,0.0948926221014705,19,2,-1,476.59,timer
39,422.7,22.049888580725646,0.13957597173144876,11,2,-1,422.7,timer
39,334.17,21.7226073917588,0.1536832720383372,1,0,-1,334.17,timer
39,214.01,20.672126365319528,0.12703927912745583,20,5,-1,214.01,timer
39,165.83,20.5008623107406,0.1218166209685913,12,2,-1,165.83,timer
39,80.41,20.111601497765882,0.05562136617589244,2,0,-1,80.41,timer
39,45.5,20.03435978460159,0.030219457501460933,21,5,-1,45.5,timer
40,740.18,25.17540519307139,0.10494920024942164,18,2,-1,740.18,timer
40,759.92,25.98610433838171,0.12625681391337457,10,0,-1,759.92,timer
40,653.73,25.18092826797828,0.2028288130650335,0,0,-1,653.73,timer
40,500.7,24.154502362173112,0.09584154832248519,19,2,-1,500.7,timer
40,444.82,22.189464552457096,0.13957597173144876,11,2,-1,444.82,timer
40,355.97,21.876290663797135,0.1536832720383372,1,0,-1,355.97,timer
40,234.75,20.804249009158582,0.13434614238903783,20,5,-1,234.75,timer
40,186.39,20.630085802233282,0.13663036201676837,12,2,-1,186.39,timer
40,100.55,20.174153183958094,0.06948200620853182,2,0,-1,100.55,timer
40,65.55,20.071223751245583,0.043508475786521957,21,5,-1,65.55,timer
40,234.75,20.804249009158582,0.13434614238903783,20,5,-1,234.75,change slow
40,234.75,20.804249009158582,0.13434614238903783,20,2,5,234.75,enter lane 2
40.34756565819069,0,20,0,13,-1,-1,0,start
40.34756565819069,0,20,0,13,2,-1,0,enter lane
41,765.41,25.280354393320813,0.10494920024942164,18,2,-1,765.41,timer
41,785.97,26.112361152295087,0.12625681391337457,10,0,-1,785.97,timer
41,679.01,25.383757081043314,0.2028288130650335,0,0,-1,679.01,timer
41,524.9,24.250343910495598,0.09584154832248519,19,2,-1,524.9,timer
41,467.08,22.329040524188546,0.13957597173144876,11,2,-1,467.08,timer
41,377.92,22.02997393583547,0.1536832720383372,1,0,-1,377.92,timer
41,256.05,21.804249009158582,1.0,20,2,5,256.05,timer
41,207.09,20.774123034774142,0.15144410306494543,12,2,-1,207.09,timer
41,120.76,20.250565510182945,0.0833426462411712,2,0,-1,120.76,timer
41,85.65,20.121376736174636,0.05679749407158298,21,5,-1,85.65,timer
41,13.05,20.00354568194507,0.01086908434414265,13,2,-1,13.05,timer
41,467.08,22.329040524188546,0.13957597173144876,11,2,-1,467.08,change slow
41,467.08,22.329040524188546,0.13957597173144876,11,0,2,467.08,enter lane 0
42,790.74,25.385303593570235,0.10494920024942164,18,2,-1,790.74,timer
42,812.15,26.238617966208462,0.12625681391337457,10,0,-1,812.15,timer
42,704.5,25.586585894108346,0.2028288130650335,0,0,-1,704.5,timer
42,549.2,24.346185458818084,0.09584154832248519,19,2,-1,549.2,timer
42,489.91,23.329040524188546,1,11,0,2,489.91,timer
42,400.03,22.183657207873807,0.1536832720383372,1,0,-1,400.03,timer
42,278.35,22.804249009158582,1.0,20,2,5,278.35,timer
42,227.94,20.92581365705172,0.15169270833333331,12,2,-1,227.94,timer
42,141.05,20.340838476440435,0.09720328627381059,2,0,-1,141.05,timer
42,105.8,20.18481873938875,0.070086512356644,21,5,-1,105.8,timer
42,33.06,20.02274440472762,0.02752836122095578,13,2,-1,33.06,timer
43,301.65,23.804249009158582,1.0,20,2,5,301.65,leave lane 5
43,301.65,23.804249009158582,0,20,2,-1,301.65,done change slow
43,816.18,25.490252793819657,0.10494920024942164,18,2,-1,816.18,timer
43,838.45,26.364874780121838,0.12625681391337457,10,0,-1,838.45,timer
43,730.19,25.78941470717338,0.2028288130650335,0,0,-1,730.19,timer
43,573.59,24.44202700714057,0.09584154832248519,19,2,-1,573.59,timer
43,513.74,24.329040524188546,1,11,0,2,513.74,timer
43,422.29,22.337340479912143,0.1536832720383372,1,0,-1,422.29,timer
43,301.65,23.804249009158582,0,20,2,-1,301.65,timer
43,248.94,21.07750636538505,0.15169270833333331,12,2,-1,248.94,timer
43,161.44,20.444972082730565,0.11106392630644997,2,0,-1,161.44,timer
43,126.02,20.261549760887924,0.08337553064170501,21,5,-1,126.02,timer
43,53.1,20.058602404386985,0.044187638097768905,13,2,-1,53.1,timer
44,538.57,25.329040524188546,1,11,0,2,538.57,leave lane 2
44,538.57,25.329040524188546,0,11,0,-1,538.57,done change slow
44,841.72,25.59520199406908,0.10494920024942164,18,2,-1,841.72,timer
44,864.88,26.491131594035213,0.12625681391337457,10,0,-1,864.88,timer
44,756.08,25.99224352023841,0.2028288130650335,0,0,-1,756.08,timer
44,598.08,24.537868555463056,0.09584154832248519,19,2,-1,598.08,timer
44,538.57,25.329040524188546,0,11,0,-1,538.57,timer
44,444.7,22.49102375195048,0.1536832720383372,1,0,-1,444.7,timer
44,325.46,23.811779725773473,0.015061433229781457,20,2,-1,325.46,timer
44,270.09,21.229199073718384,0.15169270833333331,12,2,-1,270.09,timer
44,181.94,20.562966329053335,0.12492456633908935,2,0,-1,181.94,timer
44,146.33,20.351569800672163,0.09666454892676603,21,5,-1,146.33,timer
44,73.18,20.11111968092316,0.060846914974582035,13,2,-1,73.18,timer
44.04091550436312,0,20,0,3,-1,-1,0,start
44.04091550436312,0,20,0,3,0,-1,0,enter lane
45,867.37,25.7001511943185,0.10494920024942164,18,2,-1,867.37,timer
45,891.43,26.61738840794859,0.12625681391337457,10,0,-1,891.43,timer
45,782.17,26.195072333303447,0.2028288130650335,0,0,-1,782.17,timer
45,622.67,24.633710103785543,0.09584154832248519,19,2,-1,622.67,timer
45,563.9,25.333199197590222,0.008317346803350242,11,0,-1,563.9,timer
45,467.27,22.644707023988815,0.1536832720383372,1,0,-1,467.27,timer
45,349.28,23.834371875618146,0.030122866459562914,20,2,-1,349.28,timer
45,291.4,21.380891782051716,0.15169270833333331,12,2,-1,291.4,timer
45,202.57,20.694821215408744,0.13878520637172875,2,0,-1,202.57,timer
45,166.73,20.454878858741463,0.10995356721182704,21,5,-1,166.73,timer
45,93.32,20.18029623433615,0.07750619185139516,13,2,-1,93.32,timer
45,19.18,20.00894459177616,0.018652354024805695,3,0,-1,19.18,timer
46,893.12,25.805100394567923,0.10494920024942164,18,2,-1,893.12,timer
46,918.11,26.743645221861964,0.12625681391337457,10,0,-1,918.11,timer
46,808.47,26.39790114636848,0.2028288130650335,0,0,-1,808.47,timer
46,647.35,24.72955165210803,0.09584154832248519,19,2,-1,647.35,timer
46,589.24,25.345675217795247,0.016634693606700484,11,0,-1,589.24,timer
46,489.99,22.79839029602715,0.1536832720383372,1,0,-1,489.99,timer
46,373.13,23.8720254586926,0.04518429968934437,20,2,-1,373.13,timer
46,312.86,21.532584490385048,0.15169270833333331,12,2,-1,312.86,timer
46,223.34,20.83929729120003,0.14678417794565105,2,0,-1,223.34,timer
46,187.24,20.571476935095824,0.12324258549688806,21,5,-1,187.24,timer
46,113.54,20.266132064625953,0.0941654687282083,13,2,-1,113.54,timer
46,39.2,20.03732098685765,0.03810043613817528,3,0,-1,39.2,timer
46.9751649260743,0,20,0,14,-1,-1,0,start
46.9751649260743,0,20,0,14,2,-1,0,enter lane
47,918.97,25.910049594817345,0.10494920024942164,18,2,-1,918.97,timer
47,944.92,26.86990203577534,0.12625681391337457,10,0,-1,944.92,timer
47,834.97,26.60072995943351,0.2028288130650335,0,0,-1,834.97,timer
47,672.13,24.825393200430515,0.09584154832248519,19,2,-1,672.13,timer
47,614.6,25.366468584803624,0.024952040410050724,11,0,-1,614.6,timer
47,512.87,22.952073568065487,0.1536832720383372,1,0,-1,512.87,timer
47,397.02,23.924740474996835,0.06024573291912583,20,2,-1,397.02,timer
47,334.47,21.68427719871838,0.15169270833333331,12,2,-1,334.47,timer
47,244.25,20.98608146914568,0.14678417794565105,2,0,-1,244.25,timer
47,207.88,20.701364029735245,0.1365316037819491,21,5,-1,207.88,timer
47,133.86,20.36862717179257,0.11082474560502144,13,2,-1,133.86,timer
47,59.26,20.085145464052513,0.05754851825154486,3,0,-1,59.26,timer
47,0.5,20.000004822867062,0.0003883916009945203,14,2,-1,0.5,timer
48,944.93,26.014998795066766,0.10494920024942164,18,2,-1,944.93,timer
48,971.85,26.996158849688715,0.12625681391337457,10,0,-1,971.85,timer
48,861.67,26.803558772498544,0.2028288130650335,0,0,-1,861.67,timer
48,697.0,24.921234748753,0.09584154832248519,19,2,-1,697.0,timer
48,639.98,25.39557929861535,0.03326938721340097,11,0,-1,639.98,timer
48,535.9,23.105756840103822,0.1536832720383372,1,0,-1,535.9,timer
48,420.98,23.99251692453085,0.07530716614890728,20,2,-1,420.98,timer
48,356.23,21.835969907051712,0.15169270833333331,12,2,-1,356.23,timer
48,265.31,21.132865647091332,0.14678417794565105,2,0,-1,265.31,timer
48,228.66,20.84186919657078,0.14139515455304927,21,5,-1,228.66,timer
48,154.29,20.487781555836,0.12748402248183457,13,2,-1,154.29,timer
48,79.38,20.15241802336074,0.07699660036491444,3,0,-1,79.38,timer
48,20.5,20.008212631518244,0.016027225701367085,14,2,-1,20.5,timer
48.91330277292246,0,20,0,22,-1,-1,0,start
48.91330277292246,0,20,0,22,5,-1,0,enter lane
49,971.0,26.11994799531619,0.10494920024942164,18,2,-1,971.0,timer
49,998.91,27.12241566360209,0.12625681391337457,10,0,-1,998.91,timer
49,888.57,27.006387585563576,0.2028288130650335,0,0,-1,888.57,timer
49,721.97,25.017076297075487,0.09584154832248519,19,2,-1,721.97,timer
49,665.39,25.433007359230427,0.04158673401675121,11,0,-1,665.39,timer
49,559.08,23.25944011214216,0.1536832720383372,1,0,-1,559.08,timer
49,445.01,24.075354807294648,0.09036859937868874,20,2,-1,445.01,timer
49,378.14,21.987662615385045,0.15169270833333331,12,2,-1,378.14,timer
49,286.52,21.279649825036984,0.14678417794565105,2,0,-1,286.52,timer
49,249.57,20.98326435112383,0.14139515455304927,21,5,-1,249.57,timer
49,174.84,20.623595216756243,0.1441432993586477,13,2,-1,174.84,timer
49,99.57,20.23913866478234,0.09644468247828403,3,0,-1,99.57,timer
49,40.52,20.0320592742698,0.03166605980173965,14,2,-1,40.52,timer
49,1.73,20.000045082537888,0.0010399995341858943,22,5,-1,1.73,timer
50,997.17,26.22489719556561,0.10494920024942164,18,2,-1,997.17,timer
50,1026.1,27.248672477515466,0.12625681391337457,10,0,-1,1026.1,leave lane
50,1026.1,27.248672477515466,0.12625681391337457,10,1,-1,26.09999999999991,enter lane
50,1026.1,27.248672477515466,0.12625681391337457,10,1,-1,26.09999999999991,timer
50,915.68,27.20921639862861,0.2028288130650335,0,0,-1,915.68,timer
50,747.03,25.112917845397973,0.09584154832248519,19,2,-1,747.03,timer
50,690.85,25.478752766648853,0.049904080820101455,11,0,-1,690.85,timer
50,582.42,23.413123384180494,0.1536832720383372,1,0,-1,582.42,timer
50,469.13,24.173254123288228,0.1054300326084702,20,2,-1,469.13,timer
50,400.2,22.139355323718377,0.15169270833333331,12,2,-1,400.2,timer
50,307.87,21.426434002982635,0.14678417794565105,2,0,-1,307.87,timer
50,270.62,21.124659505676878,0.14139515455304927,21,5,-1,270.62,timer
50,195.54,20.77589916666591,0.15842972309849285,13,2,-1,195.54,timer
50,119.86,20.345307388317313,0.11589276459165361,3,0,-1,119.86,timer
50,60.57,20.071544751121724,0.04730489390211222,14,2,-1,60.57,timer
50,21.73,20.00708296441066,0.013035764211361801,22,5,-1,21.73,timer
51,1023.45,26.329846395815032,0.10494920024942164,18,2,-1,1023.45,leave lane
51,1023.45,26.329846395815032,0.10494920024942164,18,3,-1,23.450000000000045,enter lane
51,1023.45,26.329846395815032,0.10494920024942164,18,3,-1,23.450000000000045,timer
51,1053.41,27.374929291428842,0.12625681391337457,10,1,-1,53.41,timer
51,942.99,27.41204521169364,0.2028288130650335,0,0,-1,942.99,timer
51,772.19,25.20875939372046,0.09584154832248519,19,2,-1,772.19,timer
51,716.36,25.53281552087063,0.0582214276234517,11,0,-1,716.36,timer
51,605.91,23.56680665621883,0.1536832720383372,1,0,-1,605.91,timer
51,493.36,24.28621487251159,0.12049146583825165,20,2,-1,493.36,timer
51,422.42,22.29104803205171,0.15169270833333331,12,2,-1,422.42,timer
51,329.37,21.573218180928286,0.14678417794565105,2,0,-1,329.37,timer
51,291.82,21.266054660229926,0.14139515455304927,21,5,-1,291.82,timer
51,216.4,20.9343288897644,0.15842972309849285,13,2,-1,216.4,timer
51,140.27,20.47092419396565,0.1353408467050232,3,0,-1,140.27,timer
51,80.67,20.126669062074022,0.06294372800248478,14,2,-1,80.67,timer
51,41.75,20.02611661096061,0.025031528888537706,22,5,-1,41.75,timer
51.84027124433165,0,20,0,4,-1,-1,0,start
51.84027124433165,0,20,0,4,0,-1,0,enter lane
52,1049.83,26.434795596064454,0.10494920024942164,18,3,-1,49.83,timer
52,1080.85,27.501186105342217,0.12625681391337457,10,1,-1,80.85,timer
52,970.51,27.614874024758674,0.2028288130650335,0,0,-1,970.51,timer
52,797.45,25.304600942042946,0.09584154832248519,19,2,-1,797.45,timer
